,CD3,CD4,CD8a,CD11b,CD14,CD15,CD16,CD19,CD20,CD25,CD27,CD28,CD34,CD45RA,CD45RO,CD56,CD62L,CD69,CD80,CD86,CD127,CD137,CD197,CD274,CD278,CD335,PD-1,HLA-DR,TIGIT
TCF7L2,-0.2356107826442123,-0.07868319273710056,-0.1806520857342346,-0.06362561368569801,-0.021753577764285763,-0.054930427588265406,-0.05799454230345997,-0.03929641535949242,-0.04422348377641057,-0.033019179994382364,-0.012414419897410026,-0.027872398539660597,-0.0186330840799257,-0.15727109482742918,-0.06555416759645005,-0.07922590236735956,-0.03413042333402912,-0.070648593375497,-0.041736675815918854,-0.01574833215181531,-0.05681752145569219,-0.0377881830805557,-0.04921933460261402,-0.053126750711738266,-0.12800031562570383,-0.06392753002289837,-0.08983281077817472,-0.028241137796787004,-0.1263122726694235
FOXP1,-0.08984299796139829,-0.041141088887714276,-0.157138638449147,-0.027285984180832057,-0.013347598768516171,-0.032199700770724496,-0.02345127174261277,-0.023048075718802588,-0.07107926921706333,-0.03137212119238178,-0.2504500134001852,-0.12245392155133843,-0.0011132691652272636,-0.06307148560988483,-0.022537766850945315,-0.02770507308491365,-0.05668908267559492,-0.03705830884021719,-0.02457236138677053,-0.007923788119644308,-0.17501461243567196,-0.015465299110930331,-0.04064738305630876,-0.03604906518890063,-0.04890071303439121,-0.03298475902588787,-0.11474331305959301,0.00014677495653587903,-0.020533774488533177
SATB1,-0.0012945172752760463,-0.027384956578416726,0.1649640293679964,0.0033599205256545283,0.003064781798060693,0.004787174704976549,0.007149280409290543,0.0058082798382545296,0.023999634710928242,0.006669333453305659,0.08183201775116908,0.01716815975357,0.0029096011888425587,0.042097304276358945,-0.018441434659640085,-0.000651472440749666,0.01623045279808686,0.008592231599743956,0.002564181809941408,0.0020452417666795317,0.028879214025684448,0.0030171315703011545,0.009516115030291787,0.0090103503190289,0.0029586038630758584,0.010245629836589611,0.026782512078017434,-0.00018250048062263118,0.05047687990531547
ESR1,-0.17334447630838878,-0.04877562323187464,-0.07886399564923169,-0.028320327419719328,-0.015900652851336402,-0.04269147520382887,-0.039652544515961945,-0.027377411661248297,-0.03908182376440679,-0.023212317335656214,-0.0667756887971185,-0.04797466732968564,-0.015514505431873627,-0.1252726910389622,-0.04640463692667816,-0.05317292663798204,-0.03141391653058028,-0.05463224490107844,-0.029513547988835678,-0.011957324475468862,-0.04910926791847004,-0.0371220560958901,-0.0359239218694759,-0.03914462588610921,-0.07898231534127387,-0.04777339369935876,-0.0982587243735103,-0.02292977333731791,-0.15409409259899148
RELA,0.09261072759075421,-0.05479758800247841,-0.08280087215837445,0.014415176527545199,0.0016194892463657917,0.0064528851364763495,0.005947696803666235,-0.00205214358047913,-0.026190830993475592,0.0007558882832478293,-0.12958693901527746,-0.04634005185640369,0.0014907648345911754,-0.010080437946354902,0.041689177787537675,0.033615893769602175,-0.02106386872409104,0.004448769072763832,0.0020629653123807497,0.002576525732391925,-0.07320744072964937,0.009471393597317574,-0.00358502951596923,-0.007245691277543244,0.000443102204432052,0.0027168977241078265,-0.10427402740708953,0.015528362742189794,-0.0032856505356220035
MITF,0.04553814255874664,-0.011621282327749628,-0.021038629367120237,0.0016485034063750599,0.001196323063272547,0.0038469362123180373,0.0018712926220327967,0.0002862073214804658,-0.011784139696522648,-0.0010761098466164974,-0.06503592582316084,-0.016219669290750558,-0.00019249144482415148,-0.01679302641387428,0.04034420976272891,0.009141195624862753,-0.012994959275549719,0.003313482332700066,0.0009796484733879823,0.0024079391211269067,-0.04202990142980779,0.009860170844398379,-0.001352085525249864,-0.00241165345774904,0.01640470813984434,-0.0002683152304788103,-0.021207712970153416,0.010809042611668634,0.021217952858684337
ONECUT1,-0.20333620230228772,-0.06493037389882171,-0.06491737463225705,-0.04796598726190875,-0.01648021100715157,-0.04352823024105282,-0.04486890595615434,-0.028953683106249795,-0.021805845641105204,-0.022853856671941602,0.0413365721228011,-0.007998501915061768,-0.015324293301557778,-0.11471180832003779,-0.06506957456654386,-0.06750555861179743,-0.01743920830541403,-0.05509422642064486,-0.03244189232745572,-0.01243873416772701,-0.016052640519488615,-0.03310242883968491,-0.034638622475566386,-0.03825065528504277,-0.10110196104337828,-0.04845926875089796,-0.05389137872697329,-0.02647967888034652,-0.10295114066896735
LEF1,0.1964503061054624,0.07616854678548926,0.08029191656043477,0.05837764641796318,0.015977834424550492,0.04085219273637567,0.04455926941328294,0.028957679853572973,0.01756157826550751,0.02326782561156911,-0.07105043019362096,-0.003931424685888532,0.012800553415046077,0.09907263769687842,0.06665683335365467,0.06837398289834713,0.013845290618195259,0.05122686945149101,0.032615925000640686,0.011636985660804105,0.019005322446109474,0.025493549344484036,0.03410994172122036,0.037136242540599065,0.10831125470761041,0.0456680368128569,0.03533508278680745,0.023284422384166656,0.04967370559122649
MAFF,-0.0008390600195157688,0.025557933842849018,0.009033004541710568,-0.004469797264464459,0.0013944553399151114,0.004102312055515977,0.003865702988664049,0.003835919837581312,0.008606867803155623,0.0007019105259267601,0.0306531288054671,0.013983365957469955,0.0033841273791991714,0.025706978510692043,-0.005563056207826775,-0.0026732438917151276,0.007385327330116383,0.006978426778397584,0.002991333301591714,0.0009363023515203263,0.012860543483969603,0.005035611616664913,0.004050487276747859,0.006855924054946588,0.010265152287495997,0.006097526877667545,0.04767313082378085,0.0006936717887603443,0.04303380317553637
NR3C1,-0.19254298880183232,-0.14195247758799803,-0.20624839656531255,-0.09259482935235208,-0.018208243724119055,-0.04225852012600886,-0.06046604861576666,-0.038949419799690264,-0.012318011965017866,-0.024686691978840263,0.17449729139140893,0.05905535511036564,-0.01796862038664458,-0.14231598190068956,-0.0464669917326609,-0.07775602456242552,-0.009965961717663476,-0.05835086604874925,-0.04028782614950631,-0.011932679775271104,-0.006786537362523419,-0.012454796650600116,-0.03974210368216894,-0.049001100482922354,-0.15671217216435585,-0.0570834102439666,-0.03900742102661492,-0.02006990466143901,-0.0021989287747577564
MAFG,-0.08712985094082558,-0.0032999229879269766,-0.07078965237753344,-0.005177089370907364,-0.01115963504113769,-0.02975836525922755,-0.01652320874269092,-0.016548147393370516,-0.06439716949064724,-0.02599920392397796,-0.2642914936304119,-0.1271861470718596,-0.0025865773290656966,-0.06113042628402832,-0.01899074678276324,-0.023111018906433346,-0.052602976743602356,-0.03346120806405346,-0.018838085424359066,-0.007206311215941986,-0.14751228693262616,-0.023328868353744484,-0.03319358954683064,-0.02816953000246582,-0.017736251136633407,-0.028366299157635368,-0.10578219146443413,-0.0036431245494368608,-0.07844743476938076
PBX2,0.23479025730378866,0.04236849637773248,0.1760930390115016,0.04079585533513301,0.020889847157958052,0.053557773483618606,0.04809355671928589,0.03486579406400125,0.04879685868062147,0.03090299270402283,0.06554064825213557,0.05870230546210118,0.014357591588494492,0.12025460854701114,0.09618239773820754,0.06541817104235167,0.032328253012487394,0.06662712361427757,0.036260138777914924,0.016908003142374655,0.05128351084613227,0.049328357952896994,0.04625613318621924,0.04672595623010741,0.11696689884341879,0.05534703320693197,0.1078461293785601,0.03361824572729003,0.17649946562161445
MEIS2,0.12893125688493706,0.1049732878871055,0.13382558323322347,0.040606641391322855,0.013462912322535738,0.03280231267782978,0.03582892116426075,0.027433991877802,0.025922956791309768,0.01789347769810375,-0.01861981463327579,0.015975855794786404,0.010124640520995438,0.08218965623346529,0.05655725557598269,0.0378921786898394,0.017120796774030497,0.04351908027054546,0.02725217137087969,0.010015039966146413,0.036182183024614956,0.022233669416563007,0.031049466424818647,0.03646165944543948,0.11088085491560858,0.03724641085589839,0.10156565325968359,0.01667381680735528,0.06689351343664539
THAP11,0.17602960032146114,0.02959596052792388,0.05870785127335733,0.034050568290126565,0.013594646711211807,0.03593317931589479,0.033304461043952065,0.02204763162902527,0.019916898841174008,0.01951433276206569,-0.014688071320156688,0.018688125937872647,0.009891913923818295,0.0742198630972292,0.07089515328764695,0.05367971914812444,0.013348663944197581,0.04367878218220283,0.024915259968811693,0.010990865821608803,0.012787626337673632,0.031494212375448305,0.02813397167324183,0.028372022285189723,0.07856651101270533,0.03638993271555714,0.03772358269513848,0.0244685714831508,0.09237538878059745
SOX6,-0.26909400062349265,-0.07713140719590733,-0.2581177714002684,-0.06327666713322164,-0.02652763498912856,-0.06602207609099138,-0.060126003439787516,-0.04592640562887725,-0.07535873038694331,-0.04468792273980676,-0.14000580815829583,-0.0964950525298333,-0.014236519568317604,-0.14482902454695903,-0.10259977798211671,-0.07982816014032294,-0.05404308218650933,-0.08118536658809924,-0.0480545875807106,-0.019717468739267746,-0.12676034818622195,-0.04944056410052193,-0.06391559901101823,-0.0630379779669571,-0.14742473022970895,-0.06949153541539346,-0.14545237302291944,-0.030976229409593586,-0.1455769724991355
EGR1,0.17820858307052523,0.08271797203479576,0.11897774766252887,0.05035541016872563,0.019711332579628656,0.050924700143486434,0.047010754205649714,0.035243020373613605,0.06972154946629823,0.03802774135510814,0.1848032670787198,0.09977979816798922,0.013305153665375739,0.1451273916359034,0.02528897022900632,0.06465334947713873,0.06094483941873243,0.06284213565727297,0.0395394429154914,0.012042092075973806,0.15942953384152553,0.02726801867468489,0.05238705003624808,0.05307348837475641,0.08518455895713598,0.058447920956292525,0.12507490311868885,0.010775472460821575,0.07449173730822717
SRF,0.09295228159073406,0.0007156822357960026,-0.008487475010646896,0.017827736713623636,0.00403049935566918,0.01084934727815932,0.011339039445888236,0.005368615185021992,-0.01750367025505699,0.0018829794432404015,-0.1280503690011374,-0.03710727722704542,0.0022424238917226843,-0.004120316292387951,0.06127543608182013,0.026238226155466133,-0.018351665648013656,0.012054777891210055,0.006944440106748076,0.004776076723852924,-0.061763344111704845,0.014006090514601312,0.002950340709512458,0.002566366681884335,0.04292559604210835,0.007417148057652011,-0.03662818862477544,0.017702201142588768,0.019598228513398368
USF2,-0.18887410935435847,-0.11191376202605686,-0.14917862061503537,-0.05395755398379955,-0.020314351671088055,-0.05062447023678816,-0.042721860561767785,-0.03664831816616645,-0.06705755681576434,-0.038230682587229586,-0.15532008946405,-0.10917134692374786,-0.005552665207531322,-0.08308204480918814,-0.08267631167231627,-0.05654898221909814,-0.05133839266281122,-0.059656640013118906,-0.04009288667110277,-0.013806630027614595,-0.1595656688860989,-0.02989664361428714,-0.053460544160814916,-0.051837903007092095,-0.1220176142101586,-0.049926949146004505,-0.1429380630869755,-0.014489087537019454,-0.034058001762246735
JUND,0.04898962744535558,-0.0034477103360404417,0.1285608938261324,-0.010218430385158109,0.009332479701171516,0.022783125274653312,0.0015897826447899513,0.01257469064319778,0.07539624489213219,0.025382698435953914,0.33811849982269815,0.17054568881632512,-0.00864929483626658,-0.014219708338163268,0.05454779728965444,-0.004050406933572134,0.053249228119708045,0.021490705442601652,0.012463175419814931,0.007039854901992235,0.1793474879849019,0.0232949068097949,0.031733982947448364,0.02180238000128489,0.02046049188865305,0.012130419122761305,0.13894382524261167,0.00031665066347376077,0.050718394208917994
TP53,0.052545144362226785,-0.038319999563991944,0.0764576063428798,0.000152776063921304,0.005617398383881051,0.013483537405316885,0.0005195573275779132,0.005335010331218792,0.038358915114112935,0.016446327968582176,0.1723132489093486,0.08866059041606206,-0.006996907800984509,-0.02318485105360703,0.04464847757590379,0.007098473691418612,0.02554206687142822,0.010682930165988827,0.006391338870284921,0.0046032193456402954,0.08986090756041917,0.013760568771925146,0.01736562890217402,0.008199876151029711,0.0049560103991010155,0.005309717925886249,0.032070302408945324,0.003322622506962112,0.008864840713220698
ATF1,-0.031516099491993,0.009186855601674265,-0.0025997793176791304,0.021794225514894797,-0.001418437803458408,-0.005177294264824092,0.0014328473968644472,-0.0008232727960197225,0.0011692015662020628,0.004026649374023303,0.003680678360145138,-0.012404998207138876,-0.001329217270676485,0.010637596080756142,-0.04928605708807147,0.007941963576279992,0.008338509341550051,-0.0066404795620891586,0.0011658302327769749,-0.003850300654767757,0.04251290700398245,-0.022560304441015908,0.0009489838280132584,0.00021871489195394653,-0.019233566910297147,0.0005300454163817768,-0.047063812015785446,-0.015029109883739872,-0.1142523824197705
ETS2,-0.09279108277341308,-0.013909182319158938,-0.030670026341047926,-0.01981079127783871,-0.008289641164985786,-0.022417682925563155,-0.021838764720330618,-0.01374465160212102,-0.021186702284712977,-0.0140497157307029,-0.04165866170103855,-0.023126060568418115,-0.008549868256817828,-0.07404069289749195,-0.010584837240050791,-0.03403255654281528,-0.01957348013451244,-0.028254157006826465,-0.015932597437916814,-0.0055563967958764905,-0.03469915065968241,-0.015615919566075486,-0.019370015062444196,-0.02018305726078252,-0.03002982524575573,-0.0266201917651923,-0.02969089609759712,-0.009510613244646417,-0.06112144569584986
ELK1,0.058007063008392916,0.06560097127959191,0.11326792165337625,0.02411363826512557,0.008937579433272348,0.020782726539414167,0.017796134626280054,0.017654785686052443,0.03950963838978919,0.018315562262515662,0.10959967173010342,0.06313150702231965,0.0009319600880744931,0.035707836300176314,0.02696053222981424,0.016205045963983453,0.029949523761727576,0.02507680239240774,0.01786027378604855,0.005540653060963884,0.09953330704536222,0.008793058117928014,0.02626513696777768,0.025843616236480623,0.05777564529552274,0.021441709310789866,0.09021475927132028,0.0010883934008507452,0.000654515691662774
HNF4A,-0.09104144835726659,0.018379147057428734,0.025533580276359265,0.002848905815787334,-0.00482781537611756,-0.015426688996419639,-0.013091963583169981,-0.0058956674533248606,0.004505281249250645,-0.0014345807231259918,0.04735093461668819,0.011595941911214314,-0.008970371807477255,-0.04522170089217631,-0.03671093588264182,-0.022828549568833602,0.005616237638311144,-0.02015003719157667,-0.0067229376684667195,-0.005553939146960147,0.05549004229713805,-0.025825476354680875,-0.004857307360802485,-0.0067970356023664595,-0.021789747898471396,-0.015309551019702881,-0.008496313875425352,-0.02038876702347094,-0.1283979599618598
NFYA,-0.15427165998528605,-0.05815137137845364,-0.05647950525113278,-0.042909214695429077,-0.012212324533968031,-0.030883804873049706,-0.029195126965468186,-0.021091933661955865,-0.015958483298380455,-0.01927281026723142,0.03592845985899501,-0.016099349892433543,-0.0044839740671974064,-0.03835013304840985,-0.07719295717107959,-0.04815177891578732,-0.009794173392649153,-0.03596230532551994,-0.02427760336563899,-0.00938386902109079,-0.029344907673564433,-0.0207344470746582,-0.026768652627286352,-0.02609574618130213,-0.08816979240856912,-0.029108812333245422,-0.03006585860137708,-0.01808638750507169,-0.011763565746433214
RELB,0.14275739822383557,0.05537998624705809,0.05834023151020139,0.07197983707271569,0.011040232796754776,0.02630953186007524,0.03531650964784234,0.020550672642378535,0.0051106514663771755,0.021432010312107914,-0.10234065043251771,-0.031062819103192058,0.006316405160732309,0.06342135196166213,0.028145238260082153,0.06597136249542723,0.008614110769469285,0.031257445228478904,0.025834786779565605,0.006041522029683059,0.03158292176507424,-0.0010590748602479368,0.025301666640451352,0.025066385619635936,0.07310020013950899,0.03260769483223007,-0.05059277615060265,0.00785100111935658,-0.09256187140700542
PROX1,0.024464769779450682,0.018504201353660366,0.022720288543667116,0.021703320690295704,0.0019129662630612857,0.0036344497344221144,0.007679077843062608,0.004313698050485419,-0.002477313626522708,0.004311582819115314,-0.04491033685783462,-0.01756410627786868,0.00038628660443948046,0.00755940033611681,0.0037707165971179635,0.014607726383873617,-0.0008941522524424832,0.0042668066874330165,0.0054263116213773286,0.0006683345918563527,0.0049444631460037695,-0.005233131142890093,0.004591604129126847,0.004597373247100579,0.019235942317325488,0.005556933685213318,-0.0233134390853067,-0.0003250321248264602,-0.04951954909697509
FOXO3,0.11937895801286545,0.026714692495401017,0.0949840164252616,0.048999610997061266,0.008946174004215681,0.02179738717052324,0.03640724101300224,0.01789855182334544,-0.0077956686170835565,0.009341093574537645,-0.15471430672896483,-0.07475136814071105,0.016173962960088342,0.11346878607658292,0.0018322123640126824,0.053751074946594285,-0.003647756920687321,0.03240064365148687,0.01892353356857202,0.006086756581307616,-0.05393013291268152,0.008862655563580055,0.015265231876789727,0.021561600095581904,0.06129769314236421,0.034862060605050774,-0.03462599905849081,0.016224456664360384,0.04787192968409297
FOXO1,-0.232381975489594,-0.048385740705439204,-0.20811925569974116,-0.006299130004614912,-0.022425522185094884,-0.05877151208344794,-0.04310787806908913,-0.0369162191864476,-0.06810817265874512,-0.028914730283003103,-0.16958084179363567,-0.11595795821137661,-0.014635248804868658,-0.11512407840876093,-0.13136903064132344,-0.04197023010746911,-0.04026253313298564,-0.0739115744328924,-0.034825704256100286,-0.020374864176269974,-0.060010170854899327,-0.07271369816022252,-0.04967449347727095,-0.051194648377973516,-0.13045793306264653,-0.05490537776960829,-0.21763599479338702,-0.04259074978722167,-0.3139330472314105
IRF1,0.000813916043816542,0.000393566287337752,-0.007786004980705287,-0.0031227336902254856,-0.00202359779025341,-0.0056136476794209494,-0.004231074573503691,-0.0033895261770727656,-0.02204398087827591,-0.008031904952801787,-0.104059420435652,-0.037845031266321216,-0.0018790596806851202,-0.035192003614966376,0.030277937733323,-0.006198133112591759,-0.0224995299458892,-0.0067780937032386294,-0.004606003810783691,0.0001465820232284642,-0.06398457365238579,0.0019393476462859233,-0.00902771262207484,-0.008167210549568015,0.014830742071969915,-0.009050547025613948,-0.02220024812918727,0.006657248898280703,0.0011250971259474352
CEBPB,0.06484264340877459,0.01720029864800753,0.00812143820801426,0.0005842260927715914,0.005361975951537068,0.015428498772057368,0.012625470732391722,0.008908314674091443,0.010471448859738861,0.005209145085458281,0.014953037280959133,0.016959357305738363,0.006527406922529462,0.04257543457704361,0.02679464557582223,0.01479515895295189,0.007008864802131847,0.020166516973751582,0.00915271176153561,0.004868467238564906,-0.0018470826724234777,0.019568443897173323,0.010481543071888715,0.012637844583765843,0.03011001567874881,0.01581828879311612,0.049533361226033724,0.012287948794517728,0.09335378792545576
SPI1,0.2517718426363512,0.14560989832269672,0.171345852775688,0.06700435252363136,0.022555686750185593,0.057461074189375606,0.06718077067378238,0.0447360384910025,0.023306425315405634,0.024671561245561493,-0.12661806151900015,-0.023706604821514158,0.02588387265626845,0.18208474430968696,0.08407066828454357,0.07991255094977795,0.01529500031839522,0.07867967780709614,0.0452663246545405,0.017512357947862225,-0.015067229696395,0.045027896169039176,0.046036352014953104,0.05842574637962271,0.17617438448664635,0.06957930137614117,0.12630730677828003,0.03812783980528739,0.1822612819321756
REL,0.11407210905285892,0.03268700284763532,0.0983631585657265,0.033692715726776436,0.011217891294208717,0.027694359572348146,0.025347977281309553,0.01920064088487312,0.033341588347869655,0.021422341096211495,0.06703489751410638,0.04432228209059164,0.004390818036911796,0.055844090686012565,0.038284660936952083,0.038095584361675004,0.02581610238485804,0.03282523970752878,0.02128547435859398,0.0076365833980722225,0.07168624833705144,0.01575683112948428,0.028322765223338396,0.026539717347999852,0.05775618533507709,0.029076333671721653,0.04519627986091072,0.009566675911775586,0.021723100914368396
ZNF263,-0.3624370978318073,-0.16608844962658625,-0.2715757024248396,-0.12285565935394926,-0.035658094213567255,-0.08834041923033113,-0.08879278859806604,-0.06483346779713835,-0.09112333824813648,-0.06496045891078958,-0.11512234125119436,-0.09995499079445683,-0.018890227026696016,-0.20403274917064282,-0.10670676463032554,-0.12932851961855865,-0.07448140720688816,-0.10770067386305987,-0.07220136607520777,-0.02328216038735215,-0.20561168753980405,-0.042731052196158366,-0.08893056528556151,-0.08923202016620495,-0.20723735049650374,-0.0980061308201773,-0.14485645022961613,-0.028712299012594044,-0.03938759009323526
GLI2,0.10436198451232064,0.03533121725615019,0.08644487962278188,0.025322473431954994,0.01214149680271907,0.03076422028786566,0.021835962570520725,0.019929227579740263,0.05491705500976985,0.02714953322932418,0.18637247201063886,0.10026814317478386,0.0015888265500832725,0.05138160081495524,0.034185680566441584,0.03235870517744412,0.04439163860400279,0.03454356468044983,0.022786588658361355,0.0076504109594677915,0.1366959903709679,0.017554635943423946,0.03472817804221326,0.030461353830781586,0.04593664449321832,0.029661478755088413,0.08579043541887203,0.004195768634278357,0.021028082042623946
YY1,0.25406527567070014,0.07153144389559522,0.09744738168987378,0.06701214180338447,0.01677867405866138,0.04288948894529799,0.05447247057498508,0.03076629891752063,-0.019373269625166854,0.01370931854126697,-0.28761709447233524,-0.09441990689848227,0.01986626227266483,0.11199111035275575,0.10682688450749799,0.08284801175965519,-0.021406963639434506,0.05727110377620719,0.032824235388917225,0.014846729087049598,-0.11517673364796527,0.03750875810916543,0.02582142823894288,0.03365031822271211,0.14757330784453715,0.04928258961063841,-0.010555783611014821,0.043339883906820996,0.11742479692333072
FOXM1,0.19803464395278864,0.05363716557542112,0.05497301290914817,0.04354663414214951,0.016572482542735408,0.0431009989770188,0.03298065238465001,0.026294616374415773,0.04107147611500127,0.030506936986113942,0.0765300720827084,0.07687577460492376,0.0029239770425055073,0.04288879354371501,0.09887891525254767,0.05838892031485521,0.0298628387760557,0.047679338889091184,0.03144470994629033,0.012425464652926963,0.09375758760580316,0.0314271811401259,0.0397520524470018,0.03506410843970027,0.0928506430476678,0.03741314046131444,0.06453295711400991,0.020294791393100052,0.028527595654406077
TBP,0.10824664035626091,0.08381399088950814,0.12333327105786919,0.0391319155075034,0.012829748587096243,0.032400182451400514,0.04101276818615126,0.026904827035778893,0.030720232416096633,0.017899415235207623,0.015385427323855293,0.005317776704858371,0.018302676773281193,0.15070784481827598,-0.00954687828708249,0.044208900421835895,0.028811853537755703,0.04666675805814445,0.02705008621236807,0.007881255060767655,0.04263002877359688,0.016865147760082726,0.030734134733583912,0.039239237025360155,0.07589846829983908,0.04666408049631112,0.09026788127676683,0.010754191005684916,0.10148004997068304
PPARA,-0.12593554883366684,-0.048829011462906156,-0.06668674356341672,-0.037500206308858273,-0.010824377211884171,-0.027391061972817182,-0.02881769460089778,-0.019512574782193294,-0.017168013013177,-0.016826704922607297,0.019749309971734793,-0.008771602475994528,-0.007667036766243698,-0.0644424113671095,-0.04287229034459291,-0.04322401913731789,-0.013329757869782842,-0.034055128408103326,-0.021735018207475348,-0.0077627206085797915,-0.026983689696682585,-0.016805241965716033,-0.024205555387227632,-0.02553906328899294,-0.07001477322867893,-0.03028326369560348,-0.031904963829353455,-0.014081882713563098,-0.032129870002209245
NR5A2,-0.3746322074361981,-0.12620596360875178,-0.17024183617988456,-0.12026589541228237,-0.030931505406395624,-0.0787059293011979,-0.0888513177586359,-0.055754371939356166,-0.038418064211494754,-0.048056323216214086,0.11551016941680042,0.011530314262849181,-0.0265042870141949,-0.21596549070280083,-0.09775540048761319,-0.13977168052134334,-0.034146800609831406,-0.0991526040784062,-0.06358456037089279,-0.02133559376841789,-0.053013750795672915,-0.042587215006933764,-0.0675202882435139,-0.07263914997434053,-0.1904422670516112,-0.09234949562166996,-0.04073304155998953,-0.040167213423775286,-0.07663864733036693
RFX1,0.05805123626462607,0.008116793129554331,0.04734060090143497,0.018881955717027336,0.005761654333852785,0.014563930090322561,0.015340054596469227,0.00986005158316794,0.017189306049812548,0.011280625197197006,0.035547958464523376,0.015873384676638305,0.004817791870820362,0.049402662635924834,0.0018920016097507485,0.02385543129385783,0.01563649192055828,0.018235305710945483,0.011226883931555272,0.00345618537050434,0.03505257901130383,0.006602683894804511,0.014532198758303354,0.014357606974282254,0.020305330597775454,0.018221637076984074,0.013054479962267771,0.0038991227627531654,0.01891916001068507
SP2,-0.14596776436786585,-0.05455961876665884,-0.16366637743722534,-0.023424558184421438,-0.01623440478179022,-0.04070920443824535,-0.031119456140216266,-0.02791760677856076,-0.06071350909357203,-0.02821667437549026,-0.17093862125909445,-0.10181939610106676,-0.005991433580866274,-0.07428108532934535,-0.0705516678523526,-0.034330913973505926,-0.042710843214617725,-0.049230071725897495,-0.02820655863492645,-0.012405324264722031,-0.11213629689309829,-0.03525476062479421,-0.04152300360582275,-0.04006247720749621,-0.08791684323720063,-0.03941183617484724,-0.14147917809166577,-0.017114685497828828,-0.11525011495338633
IRF3,0.18783267933938744,0.03572320249175053,-0.0005870729065630414,0.042122368503588206,0.009704894065123986,0.02672856164534569,0.0378627023668,0.0173694397614026,-0.03772755741839863,0.001426909731851355,-0.3027160630638968,-0.11199595929674498,0.017823847695811555,0.084078333299108,0.07489166082202953,0.06253255321716318,-0.03328510521434967,0.037382012949207524,0.01932138116516142,0.009777793638279964,-0.15139300425079946,0.02907538792371057,0.008238744995530768,0.01624539246365129,0.09603946098337356,0.032183283191763085,-0.0460489401619021,0.0368783727437921,0.11228648515342905
USF1,-0.15021228756230123,-0.03834133954347015,-0.06708764386091227,-0.04223905171370072,-0.01325721271894211,-0.03459745890814033,-0.03648157663220113,-0.023077131819252646,-0.027451082520391915,-0.022200032346763612,-0.019456141884270375,-0.019182542145815825,-0.012377268155197824,-0.10746301406893151,-0.024708353804475083,-0.05668769191592052,-0.02520459018862192,-0.04364182654234369,-0.026474260609654212,-0.008788221807019521,-0.0466869793471096,-0.020265882294627138,-0.03060835705770435,-0.0322293686036526,-0.06282872145538823,-0.04136072987776315,-0.033924752559464054,-0.01477213388993174,-0.06039829839516057
FOSL2,-0.11824608831923644,-0.027929679803256176,-0.10848537146134699,-0.04096106710576913,-0.014138308046552613,-0.03544040147713594,-0.02977436391338103,-0.023441190751076,-0.0645238532242423,-0.03414956470391882,-0.21508138868661916,-0.10223255336099409,-0.00445959175829769,-0.0885668965240785,-0.005974025287430892,-0.04803498387666374,-0.05679322522036868,-0.04064256803933533,-0.02777956656801547,-0.0075317765812944635,-0.1686266379875948,-0.011948445826376785,-0.041511422747714126,-0.03667676095982076,-0.037984338421002524,-0.039518372776246695,-0.06573776896011164,9.348662111293432e-05,0.003849053204214496
SMAD3,-0.12625901040202425,-0.027912819975668947,-0.10295812541076992,-0.01552626842612495,-0.009279078030980267,-0.023785266928162147,-0.027088485158421258,-0.01694712329680061,0.002520081137070377,-0.004121256350783151,0.1123171600908811,0.03450703549790716,-0.012638892447448723,-0.06894013457743661,-0.06608663540712048,-0.029539339299619688,0.009974463750025867,-0.03380049923921516,-0.014881755069632189,-0.009636037118518258,0.07588605473823005,-0.03241031467958649,-0.01351895722160938,-0.0192658301632959,-0.08235137978381468,-0.026547702192636885,-0.04672340217081522,-0.02891465266779926,-0.1579687646266093
SMAD4,0.0438771483016623,0.01823503182292807,0.07313020109686287,-0.0021426848862495045,0.004167598140247723,0.010052453101222948,0.007390888346061624,0.007590491938639916,0.007729346195151152,0.0021860273374472656,-0.0029976278693383956,0.0112846141666795,0.002185479991043986,0.008452497800884414,0.04573055212875789,0.0010365570257453724,-0.0009349804790854858,0.013532691456507564,0.005366308113872438,0.004906423728364818,-0.01491049279282679,0.017907171283716213,0.007476986305291785,0.008857385895636151,0.042747255197298946,0.007684356744852562,0.055895188455194186,0.012617431427043026,0.08099734135756682
ESR2,0.19275277471875962,0.0675142976253796,0.14308813286280372,0.04532787149007851,0.01888621317446933,0.048187399573810755,0.04472899814407692,0.033159378324189095,0.05220719915284776,0.03146818371908203,0.09579527093533766,0.06688524054693987,0.01245836309368836,0.11838981797029273,0.061925132041195076,0.060333132668599576,0.04032226977314516,0.05984613967618634,0.035606565320286075,0.013558477194384942,0.09216624722620201,0.03470605318040797,0.04555326061671538,0.04651734021897525,0.10195415834335504,0.05229017632499152,0.10781769031102852,0.021058590436294006,0.10731794016161132
NR4A1,0.025886089026356928,-0.037808005686951245,0.057327407678854726,-0.019245761801845524,0.0057496134614202585,0.01518850021068402,-0.005571687821076063,0.004813408454425525,0.06336247577906075,0.020119581034072586,0.3218731760451272,0.15463043427893006,-0.008748645438205164,-0.020847450787566238,0.030874030637492868,-0.006568232632167254,0.04711810472391127,0.011640219846325862,0.005849014769868786,0.004160598404239233,0.15710552838770156,0.017770995637528833,0.02233011912538561,0.011687362625323642,-0.016040428765880112,0.005001749554865442,0.0944014433814863,-0.002893678037638804,0.03991316001587299
